codigo,ayuntamiento,CODPROV,provincia,salario,poblacion,dedicación
37114,Chagarcía Medianero,37,Salamanca,0,73,sin dedicación
5067,Chamartín,5,Ávila,0,74,sin dedicación
40065,Chañe,40,Segovia,7682.5,708,parcial
42061,Cidones,42,Soria,0,300,sin dedicación
47050,Cigales,47,Valladolid,8442.78,5328,exclusiva
42062,Cigudosa,42,Soria,0,21,sin dedicación
42063,Cihuela,42,Soria,0,48,sin dedicación
5059,Cillán,5,Ávila,0,88,sin dedicación
9102,Cillaperlata,9,Burgos,1267.18,31,sin dedicación
37104,Cilleros de la Bastida,37,Salamanca,0,21,sin dedicación
9103,Cilleruelo de Abajo,9,Burgos,0,210,sin dedicación
9104,Cilleruelo de Arriba,9,Burgos,0,47,sin dedicación
40055,Cilleruelo de San Mamés,40,Segovia,0,30,sin dedicación
24054,Cimanes de la Vega,24,León,3180.68,449,parcial
37106,Cipérez,37,Salamanca,0,261,sin dedicación
42064,Ciria,42,Soria,0,79,sin dedicación
9105,Ciruelos de Cervera,9,Burgos,0,97,sin dedicación
42065,Cirujales del Río,42,Soria,0,22,sin dedicación
34059,Cisneros,34,Palencia,0,431,sin dedicación
47052,Cistérniga,47,Valladolid,18849.6,9016,exclusiva
37107,Ciudad Rodrigo,37,Salamanca,5320.72,12261,sin dedicación
34060,Cobos de Cerrato,34,Palencia,0,138,sin dedicación
40056,Cobos de Fuentidueña,40,Segovia,0,33,sin dedicación
49050,Cobreros,49,Zamora,420,568,sin dedicación
40057,Coca,40,Segovia,240,1726,sin dedicación
37108,Coca de Alba,37,Salamanca,0,104,sin dedicación
40058,Codorniz,40,Segovia,0,322,sin dedicación
47053,Cogeces de Íscar,47,Valladolid,480,136,sin dedicación
47054,Cogeces del Monte,47,Valladolid,5499.99,659,parcial
9108,Cogollos,9,Burgos,650.82,570,sin dedicación
5062,Collado de Contreras,5,Ávila,430,160,sin dedicación
5063,Collado del Mirón,5,Ávila,0,31,sin dedicación
40059,COLLADO HERMOSO,40,Segovia,900,124,sin dedicación
34061,Collazos de Boedo,34,Palencia,0,99,sin dedicación
37109,Colmenar de Montemayor,37,Salamanca,0,186,sin dedicación
40060,Condado de Castilnovo,40,Segovia,0,85,sin dedicación
9109,Condado de Treviño,9,Burgos,1090,1363,sin dedicación
34062,Congosto de Valdavia,34,Palencia,2525,151,sin dedicación
5064,Constanzana,5,Ávila,0,105,sin dedicación
9110,Contreras,9,Burgos,0,80,sin dedicación
49052,Coomonte,49,Zamora,0,198,sin dedicación
47055,Corcos,47,Valladolid,60,203,sin dedicación
37110,Cordovilla,37,Salamanca,0,112,sin dedicación
34063,Cordovilla la Real,34,Palencia,0,103,sin dedicación
49053,Coreses,49,Zamora,1650,1044,sin dedicación
47056,Corrales de Duero,47,Valladolid,0,113,sin dedicación
49054,Corrales del Vino,49,Zamora,0,959,sin dedicación
24059,Corullón,24,León,2496.01,887,parcial
9112,Coruña del Conde,9,Burgos,0,107,sin dedicación
42068,Coscurita,42,Soria,0,77,sin dedicación
49055,Cotanes del Monte,49,Zamora,0,98,sin dedicación
42069,COVALEDA,42,Soria,13521.67,1644,parcial
9113,Covarrubias,9,Burgos,3864.49,541,sin dedicación
40902,Cozuelos de Fuentidueña,40,Segovia,0,126,sin dedicación
24060,Crémenes,24,León,445,527,sin dedicación
5065,Crespos,5,Ávila,0,493,sin dedicación
37112,Cristóbal,37,Salamanca,0,158,sin dedicación
24061,Cuadros,24,León,15958.46,2035,parcial
42070,Cubilla,42,Soria,0,31,sin dedicación
34066,Cubillas de Cerrato,34,Palencia,0,60,sin dedicación
24062,Cubillas de los Oteros,24,León,1062.5,135,parcial
47057,Cubillas de Santa Marta,47,Valladolid,0,329,sin dedicación
40062,Cubillo,40,Segovia,0,74,sin dedicación
49056,Cubillos,49,Zamora,0,300,sin dedicación
24064,Cubillos del Sil,24,León,9799.9,1768,parcial
9115,Cubo de Bureba,9,Burgos,0,95,sin dedicación
37113,"Cubo de Don Sancho, El",37,Salamanca,0,432,sin dedicación
42071,Cubo de la Solana,42,Soria,0,181,sin dedicación
49058,"Cubo de Tierra del Vino, El",49,Zamora,0,322,sin dedicación
49059,Cuelgamures,49,Zamora,0,81,sin dedicación
40063,CUÉLLAR,40,Segovia,19500,9659,exclusiva
47058,Cuenca de Campos,47,Valladolid,0,215,sin dedicación
42073,Cueva de Ágreda,42,Soria,0,71,sin dedicación
9117,"Cueva de Roa, La",9,Burgos,0,120,sin dedicación
40905,Cuevas de Provanco,40,Segovia,0,130,sin dedicación
9119,Cuevas de San Clemente,9,Burgos,0,41,sin dedicación
5066,Cuevas del Valle,5,Ávila,0,475,sin dedicación
47059,Curiel de Duero,47,Valladolid,0,118,sin dedicación
34067,Dehesa de Montejo,34,Palencia,0,127,sin dedicación
34068,Dehesa de Romanos,34,Palencia,0,61,sin dedicación
24066,Destriana,24,León,770,459,sin dedicación
42075,Dévanos,42,Soria,0,78,sin dedicación
42076,Deza,42,Soria,0,217,sin dedicación
5903,Diego del Carpio,5,Ávila,0,126,sin dedicación
37115,Dios le Guarde,37,Salamanca,0,114,sin dedicación
40068,Domingo García,40,Segovia,0,25,sin dedicación
40069,Donhierro,40,Segovia,0,84,sin dedicación
5069,Donjimeno,5,Ávila,0,77,sin dedicación
37116,Doñinos de Ledesma,37,Salamanca,0,68,sin dedicación
37117,Doñinos de Salamanca,37,Salamanca,0,2172,sin dedicación
34069,Dueñas,34,Palencia,2340,2624,sin dedicación
40070,Duruelo,40,Segovia,0,166,sin dedicación
42078,Duruelo de la Sierra,42,Soria,11902.87,1088,exclusiva
37118,Ejeme,37,Salamanca,0,124,sin dedicación
37120,Encina de San Silvestre,37,Salamanca,0,111,sin dedicación
37119,"Encina, La",37,Salamanca,0,104,sin dedicación
37121,Encinas de Abajo,37,Salamanca,0,605,sin dedicación
37122,Encinas de Arriba,37,Salamanca,0,235,sin dedicación
37123,Encinasola de los Comendadores,37,Salamanca,0,160,sin dedicación
24067,Encinedo,24,León,320,690,sin dedicación
40072,Encinillas,40,Segovia,0,312,sin dedicación
9120,Encío,9,Burgos,0,44,sin dedicación
37124,Endrinal,37,Salamanca,0,210,sin dedicación
49061,Entrala,49,Zamora,250,154,sin dedicación
24068,"Ercina, La",24,León,710,441,sin dedicación
40073,Escalona del Prado,40,Segovia,360,495,sin dedicación
40074,Escarabajosa de Cabezas,40,Segovia,0,296,sin dedicación
40075,Escobar de Polendos,40,Segovia,0,165,sin dedicación
42079,Escobosa de Almazán,42,Soria,0,20,sin dedicación
37125,Escurial de la Sierra,37,Salamanca,0,241,sin dedicación
47061,Esguevillas de Esgueva,47,Valladolid,110,265,sin dedicación
37126,Espadaña,37,Salamanca,0,32,sin dedicación
37127,ESPEJA,37,Salamanca,0,225,sin dedicación
42080,Espeja de San Marcelino,42,Soria,0,150,sin dedicación
42081,Espejón,42,Soria,0,147,sin dedicación
40076,"Espinar, El",40,Segovia,8003,9086,sin dedicación
37128,Espino de la Orbada,37,Salamanca,0,250,sin dedicación
34070,Espinosa de Cerrato,34,Palencia,0,134,sin dedicación
5072,Espinosa de los Caballeros,5,Ávila,0,112,sin dedicación
9124,Espinosa de los Monteros,9,Burgos,13179.35,1651,parcial
34071,Espinosa de Villagonzalo,34,Palencia,3600,168,sin dedicación
9123,Espinosa del Camino,9,Burgos,0,42,sin dedicación
40077,Espirdo,40,Segovia,350,1389,sin dedicación
42082,Estepa de San Juan,42,Soria,0,9,sin dedicación
9125,Estépar,9,Burgos,3900,596,sin dedicación
24070,Fabero,24,León,9223.47,4386,sin dedicación
49063,Faramontanos de Tábara,49,Zamora,240,319,sin dedicación
49064,Fariza,49,Zamora,0,495,sin dedicación
49065,Fermoselle,49,Zamora,486,1164,sin dedicación
49066,Ferreras de Abajo,49,Zamora,315,479,sin dedicación
49068,Ferreruela,49,Zamora,0,446,sin dedicación
49069,Figueruela de Arriba,49,Zamora,0,336,sin dedicación
5073,Flores de Ávila,5,Ávila,0,295,sin dedicación
37129,Florida de Liébana,37,Salamanca,0,251,sin dedicación
24071,Folgoso de la Ribera,24,León,690,1045,sin dedicación
47062,Fombellida,47,Valladolid,0,176,sin dedicación
47063,Fompedraza,47,Valladolid,0,100,sin dedicación
49071,Fonfría,49,Zamora,3728,750,sin dedicación
9127,Fontioso,9,Burgos,0,57,sin dedicación
37130,Forfoleda,37,Salamanca,0,190,sin dedicación
37131,Frades de la Sierra,37,Salamanca,0,177,sin dedicación
34072,Frechilla,34,Palencia,0,152,sin dedicación
42083,Frechilla de Almazán,42,Soria,0,23,sin dedicación
37132,"Fregeneda, La",37,Salamanca,0,329,sin dedicación
40078,Fresneda de Cuéllar,40,Segovia,0,163,sin dedicación
9129,Fresneda de la Sierra Tirón,9,Burgos,0,94,sin dedicación
5075,Fresnedilla,5,Ávila,100,107,sin dedicación
37133,Fresnedoso,37,Salamanca,0,104,sin dedicación
9130,Fresneña,9,Burgos,0,68,sin dedicación
9131,Fresnillo de las Dueñas,9,Burgos,0,677,sin dedicación
37134,Fresno Alhándiga,37,Salamanca,0,205,sin dedicación
40079,Fresno de Cantespino,40,Segovia,0,280,sin dedicación
42084,Fresno de Caracena,42,Soria,0,20,sin dedicación
40080,Fresno de la Fuente,40,Segovia,360,79,sin dedicación
49075,Fresno de la Polvorosa,49,Zamora,140.25,132,sin dedicación
49076,Fresno de la Ribera,49,Zamora,11374.41,375,parcial
24073,Fresno de la Vega,24,León,3152.76,479,parcial
9132,Fresno de Río Tirón,9,Burgos,0,184,sin dedicación
9133,Fresno de Rodilla,9,Burgos,0,44,sin dedicación
34073,Fresno del Río,34,Palencia,400,186,sin dedicación
47065,Fresno el Viejo,47,Valladolid,0,878,sin dedicación
9134,Frías,9,Burgos,3337.1,247,parcial
34074,Frómista,34,Palencia,3806.75,784,parcial
40081,Frumales,40,Segovia,0,114,sin dedicación
47066,Fuensaldaña,47,Valladolid,315,1954,sin dedicación
40082,Fuente de Santa Cruz,40,Segovia,0,110,sin dedicación
40083,Fuente el Olmo de Fuentidueña,40,Segovia,0,170,sin dedicación
40084,Fuente el Olmo de Íscar,40,Segovia,0,55,sin dedicación
5077,Fuente el Saúz,5,Ávila,0,159,sin dedicación
47067,Fuente el Sol,47,Valladolid,0,150,sin dedicación
49079,Fuente Encalada,49,Zamora,325,102,sin dedicación
42085,Fuentearmegil,42,Soria,1100,171,sin dedicación
9135,Fuentebureba,9,Burgos,0,47,sin dedicación
42086,Fuentecambrón,42,Soria,0,32,sin dedicación
42087,Fuentecantos,42,Soria,774.08,63,parcial
9136,Fuentecén,9,Burgos,0,217,sin dedicación
37136,Fuenteguinaldo,37,Salamanca,313,678,sin dedicación
49080,Fuentelapeña,49,Zamora,6789.5,669,parcial
9137,Fuentelcésped,9,Burgos,0,252,sin dedicación
37137,Fuenteliante,37,Salamanca,0,94,sin dedicación
9138,Fuentelisendo,9,Burgos,0,92,sin dedicación
42088,Fuentelmonge,42,Soria,0,66,sin dedicación
42089,Fuentelsaz de Soria,42,Soria,3241.12,61,parcial
9139,Fuentemolinos,9,Burgos,0,100,sin dedicación
47068,Fuente-Olmedo,47,Valladolid,0,34,sin dedicación
40086,Fuentepelayo,40,Segovia,3900,822,parcial
42090,Fuentepinilla,42,Soria,0,82,sin dedicación
40087,Fuentepiñel,40,Segovia,0,85,sin dedicación
40088,Fuenterrebollo,40,Segovia,0,340,sin dedicación
5078,Fuentes de Año,5,Ávila,0,95,sin dedicación
37139,Fuentes de Béjar,37,Salamanca,0,212,sin dedicación
24074,Fuentes de Carbajal,24,León,300,93,sin dedicación
42092,Fuentes de Magaña,42,Soria,0,59,sin dedicación
34076,Fuentes de Nava,34,Palencia,0,636,sin dedicación
37140,Fuentes de Oñoro,37,Salamanca,0,1136,sin dedicación
49082,Fuentes de Ropel,49,Zamora,0,376,sin dedicación
34077,Fuentes de Valdepero,34,Palencia,0,466,sin dedicación
49081,Fuentesaúco,49,Zamora,300,1587,sin dedicación
40089,Fuentesaúco de Fuentidueña,40,Segovia,96,233,sin dedicación
49083,Fuentesecas,49,Zamora,0,45,sin dedicación
40091,Fuentesoto,40,Segovia,0,106,sin dedicación
49084,Fuentespreadas,49,Zamora,0,280,sin dedicación
42093,Fuentestrún,42,Soria,0,44,sin dedicación
40092,Fuentidueña,40,Segovia,0,120,sin dedicación
37141,Gajates,37,Salamanca,0,157,sin dedicación
9143,Galbarros,9,Burgos,0,30,sin dedicación
37142,Galindo y Perahuy,37,Salamanca,320,653,sin dedicación
37143,Galinduste,37,Salamanca,0,428,sin dedicación
37144,Galisancho,37,Salamanca,710,361,sin dedicación
9144,"Gallega, La",9,Burgos,0,45,sin dedicación
40093,Gallegos,40,Segovia,0,105,sin dedicación
37145,Gallegos de Argañán,37,Salamanca,0,264,sin dedicación
5080,Gallegos de Sobrinos,5,Ávila,0,40,sin dedicación
37146,Gallegos de Solmirón,37,Salamanca,0,112,sin dedicación
49086,Gallegos del Pan,49,Zamora,313.92,111,parcial
49088,Gamones,49,Zamora,0,89,sin dedicación
37147,Garcibuey,37,Salamanca,0,191,sin dedicación
37148,Garcihernández,37,Salamanca,0,437,sin dedicación
40094,Garcillán,40,Segovia,0,474,sin dedicación
37149,Garcirrey,37,Salamanca,0,62,sin dedicación
24076,Garrafe de Torío,24,León,1700,1513,sin dedicación
42094,Garray,42,Soria,350,721,sin dedicación
47070,Gatón de Campos,47,Valladolid,0,32,sin dedicación
5082,Gavilanes,5,Ávila,12000,563,parcial
37150,Gejuelo del Barro,37,Salamanca,0,35,sin dedicación
49090,Gema,49,Zamora,2147.22,215,parcial
5083,Gemuño,5,Ávila,0,152,sin dedicación
47071,Geria,47,Valladolid,600,506,sin dedicación
5086,Gimialcón,5,Ávila,0,75,sin dedicación
42095,Golmayo,42,Soria,7839.92,2778,sin dedicación
37151,Golpejas,37,Salamanca,0,155,sin dedicación
42096,Gómara,42,Soria,0,294,sin dedicación
24077,Gordaliza del Pino,24,León,300,245,sin dedicación
24078,Gordoncillo,24,León,490,365,sin dedicación
42097,Gormaz,42,Soria,0,20,sin dedicación
24079,Gradefes,24,León,1670,931,sin dedicación
40097,Grajera,40,Segovia,323.12,228,sin dedicación
5088,Grandes y San Martín,5,Ávila,0,25,sin dedicación
49092,Granucillo,49,Zamora,300,119,sin dedicación
9148,Grijalba,9,Burgos,0,112,sin dedicación
34079,Grijota,34,Palencia,6600,2362,sin dedicación
37154,Guadramiro,37,Salamanca,0,137,sin dedicación
34080,Guardo,34,Palencia,12887.03,5872,exclusiva
49093,Guarrate,49,Zamora,0,331,sin dedicación
34081,Guaza de Campos,34,Palencia,0,61,sin dedicación
37155,Guijo de Ávila,37,Salamanca,0,75,sin dedicación
37156,Guijuelo,37,Salamanca,4240,5616,sin dedicación
5089,Guisando,5,Ávila,180,510,sin dedicación
9151,Gumiel de Izán,9,Burgos,1083.03,561,sin dedicación
9152,Gumiel de Mercado,9,Burgos,0,359,sin dedicación
24081,Gusendos de los Oteros,24,León,500,126,sin dedicación
5090,Gutierre-Muñoz,5,Ávila,0,75,sin dedicación
9154,Hacinas,9,Burgos,0,144,sin dedicación
9155,Haza,9,Burgos,0,30,sin dedicación
37157,Herguijuela de Ciudad Rodrigo,37,Salamanca,0,70,sin dedicación
37158,Herguijuela de la Sierra,37,Salamanca,0,244,sin dedicación
37159,Herguijuela del Campo,37,Salamanca,0,74,sin dedicación
34082,Hérmedes de Cerrato,34,Palencia,0,79,sin dedicación
49094,Hermisende,49,Zamora,3475.86,221,parcial
5092,Hernansancho,5,Ávila,0,155,sin dedicación
34083,Herrera de Pisuerga,34,Palencia,4875,1914,sin dedicación
42098,Herrera de Soria,42,Soria,0,9,sin dedicación
34084,Herrera de Valdecañas,34,Palencia,1790.56,156,sin dedicación
5094,Herreros de Suso,5,Ávila,0,129,sin dedicación
47073,Herrín de Campos,47,Valladolid,0,122,sin dedicación
5095,Higuera de las Dueñas,5,Ávila,300,260,sin dedicación
5096,"Hija de Dios, La",5,Ávila,0,75,sin dedicación
49095,"Hiniesta, La",49,Zamora,586.66,313,sin dedicación
37160,Hinojosa de Duero,37,Salamanca,0,636,sin dedicación
42100,Hinojosa del Campo,42,Soria,0,29,sin dedicación
40099,Honrubia de la Cuesta,40,Segovia,0,55,sin dedicación
40100,Hontalbilla,40,Segovia,0,303,sin dedicación
40101,Hontanares de Eresma,40,Segovia,3321.11,1456,exclusiva
9159,Hontanas,9,Burgos,0,74,sin dedicación
9160,Hontangas,9,Burgos,0,87,sin dedicación
34086,Hontoria de Cerrato,34,Palencia,0,104,sin dedicación
9162,Hontoria de la Cantera,9,Burgos,0,145,sin dedicación
9164,Hontoria de Valdearados,9,Burgos,0,175,sin dedicación
5099,Horcajo de las Torres,5,Ávila,150,496,sin dedicación
37161,Horcajo de Montemayor,37,Salamanca,0,129,sin dedicación
37162,Horcajo Medianero,37,Salamanca,0,221,sin dedicación
9166,"Hormazas, Las",9,Burgos,886.4,96,sin dedicación
5100,"Hornillo, El",5,Ávila,0,277,sin dedicación
34087,Hornillos de Cerrato,34,Palencia,1151.22,143,sin dedicación
47074,Hornillos de Eresma,47,Valladolid,300,166,sin dedicación
9167,Hornillos del Camino,9,Burgos,500,59,sin dedicación
9168,"Horra, La",9,Burgos,0,335,sin dedicación
9169,Hortigüela,9,Burgos,0,105,sin dedicación
24082,Hospital de Órbigo,24,León,1750,991,sin dedicación
37163,"Hoya, La",37,Salamanca,0,37,sin dedicación
9170,Hoyales de Roa,9,Burgos,0,234,sin dedicación
5102,"Hoyo de Pinares, El",5,Ávila,22684.92,2129,exclusiva
5101,Hoyocasero,5,Ávila,0,281,sin dedicación
5103,Hoyorredondo,5,Ávila,0,61,sin dedicación
5106,Hoyos de Miguel Muñoz,5,Ávila,0,27,sin dedicación
5104,Hoyos del Collado,5,Ávila,0,33,sin dedicación
5105,Hoyos del Espino,5,Ávila,0,368,sin dedicación
9172,Huérmeces,9,Burgos,684.57,161,sin dedicación
37164,Huerta,37,Salamanca,0,288,sin dedicación
9174,Huerta de Rey,9,Burgos,1495,901,sin dedicación
40103,"Huertos, Los",40,Segovia,0,159,sin dedicación
9175,Humada,9,Burgos,0,118,sin dedicación
9176,Hurones,9,Burgos,0,62,sin dedicación
5107,Hurtumpascual,5,Ávila,0,48,sin dedicación
34088,Husillos,34,Palencia,315,330,sin dedicación
9178,Ibrillos,9,Burgos,0,39,sin dedicación
9179,Iglesiarrubia,9,Burgos,0,39,sin dedicación
9180,Iglesias,9,Burgos,0,143,sin dedicación
24083,Igüeña,24,León,2540.65,1123,sin dedicación
37165,Iruelos,37,Salamanca,0,33,sin dedicación
9181,Isar,9,Burgos,0,287,sin dedicación
47075,Íscar,47,Valladolid,9251.21,6341,parcial
34089,Itero de la Vega,34,Palencia,0,154,sin dedicación
9182,Itero del Castillo,9,Burgos,0,80,sin dedicación
37166,Ituero de Azaba,37,Salamanca,0,210,sin dedicación
40104,Ituero y Lama,40,Segovia,250,379,sin dedicación
24084,Izagre,24,León,800,161,sin dedicación
49096,Jambrina,49,Zamora,589.98,150,sin dedicación
9184,Jaramillo Quemado,9,Burgos,0,10,sin dedicación
24086,Joarilla de las Matas,24,León,360,279,sin dedicación
40105,Juarros de Riomoros,40,Segovia,0,42,sin dedicación
40106,Juarros de Voltoya,40,Segovia,0,197,sin dedicación
5108,Junciana,5,Ávila,85,35,sin dedicación
9189,Junta de Traslaloma,9,Burgos,3960,128,sin dedicación
9190,Junta de Villalba de Losa,9,Burgos,0,87,sin dedicación
9191,Jurisdicción de Lara,9,Burgos,0,31,sin dedicación
9192,Jurisdicción de San Zadornil,9,Burgos,0,57,sin dedicación
40107,Labajos,40,Segovia,0,101,sin dedicación
34091,Lagartos,34,Palencia,328.77,124,sin dedicación
24087,Laguna Dalga,24,León,2422.5,640,sin dedicación
40108,Laguna de Contreras,40,Segovia,0,110,sin dedicación
47076,Laguna de Duero,47,Valladolid,8320,22765,sin dedicación
24088,Laguna de Negrillos,24,León,600,1061,sin dedicación
5109,Langa,5,Ávila,150,480,sin dedicación
42103,LANGA DE DUERO,42,Soria,0,683,sin dedicación
47077,Langayo,47,Valladolid,2400,250,sin dedicación
40109,Languilla,40,Segovia,0,73,sin dedicación
34092,Lantadilla,34,Palencia,3480,280,sin dedicación
37169,Larrodrigo,37,Salamanca,0,182,sin dedicación
40110,Lastras de Cuéllar,40,Segovia,0,344,sin dedicación
40111,Lastras del Pozo,40,Segovia,0,62,sin dedicación
40112,"Lastrilla, La",40,Segovia,4935.41,4020,exclusiva
37170,Ledesma,37,Salamanca,1208.7,1547,parcial
34094,Ledigos,34,Palencia,0,66,sin dedicación
37171,Ledrada,37,Salamanca,9792.16,477,parcial
24089,LEÓN,24,León,29526.24,124028,exclusiva
42105,Liceras,42,Soria,0,47,sin dedicación
37172,Linares de Riofrío,37,Salamanca,0,944,sin dedicación
24092,Llamas de la Ribera,24,León,8123.22,800,parcial
9195,Llano de Bureba,9,Burgos,0,57,sin dedicación
47079,Llano de Olmedo,47,Valladolid,0,60,sin dedicación
34903,Loma de Ucieza,34,Palencia,0,194,sin dedicación
34096,Lomas,34,Palencia,0,49,sin dedicación
47078,Lomoviejo,47,Valladolid,0,178,sin dedicación
40113,"Losa, La",40,Segovia,2500,519,parcial
49098,Losacino,49,Zamora,150,210,sin dedicación
49099,Losacio,49,Zamora,150,95,sin dedicación
5112,"Losar del Barco, El",5,Ávila,50,107,sin dedicación
42106,"Losilla, La",42,Soria,0,13,sin dedicación
49100,Lubián,49,Zamora,120,304,sin dedicación
24090,Lucillo,24,León,12475.65,367,parcial
49101,Luelmo,49,Zamora,244.8,147,sin dedicación
37173,Lumbrales,37,Salamanca,524.14,1571,sin dedicación
24091,Luyego,24,León,90,590,sin dedicación
37175,Machacón,37,Salamanca,0,446,sin dedicación
37174,MACOTERA,37,Salamanca,125,1019,sin dedicación
49102,"Maderal, El",49,Zamora,0,177,sin dedicación
40115,Maderuelo,40,Segovia,0,137,sin dedicación
5114,Madrigal de las Altas Torres,5,Ávila,16394,1399,exclusiva
9196,Madrigal del Monte,9,Burgos,180,147,sin dedicación
9197,Madrigalejo del Monte,9,Burgos,0,174,sin dedicación
37176,Madroñal,37,Salamanca,1355.01,142,parcial
5115,Maello,5,Ávila,40,590,sin dedicación
42107,Magaña,42,Soria,0,68,sin dedicación
24093,Magaz de Cepeda,24,León,850,367,sin dedicación
34098,Magaz de Pisuerga,34,Palencia,2985.03,1015,parcial
9198,Mahamud,9,Burgos,0,100,sin dedicación
49104,Mahide,49,Zamora,0,316,sin dedicación
37177,"Maíllo, El",37,Salamanca,0,245,sin dedicación
49105,Maire de Castroponce,49,Zamora,375,141,sin dedicación
42108,Maján,42,Soria,0,9,sin dedicación
37178,Malpartida,37,Salamanca,0,96,sin dedicación
5116,Malpartida de Corneja,5,Ávila,0,96,sin dedicación
49107,Malva,49,Zamora,0,122,sin dedicación
5117,Mamblas,5,Ávila,0,200,sin dedicación
9199,Mambrilla de Castrejón,9,Burgos,0,104,sin dedicación
9200,Mambrillas de Lara,9,Burgos,0,45,sin dedicación
9201,Mamolar,9,Burgos,0,27,sin dedicación
37179,Mancera de Abajo,37,Salamanca,0,205,sin dedicación
5118,Mancera de Arriba,5,Ávila,0,69,sin dedicación
9202,Manciles,9,Burgos,0,20,sin dedicación
49109,Manganeses de la Polvorosa,49,Zamora,0,624,sin dedicación
5119,Manjabálago y Ortigosa de Rioalmar,5,Ávila,0,24,sin dedicación
34099,Manquillos,34,Palencia,240,61,sin dedicación
24095,Mansilla Mayor,24,León,1350,337,parcial
34100,Mantinos,34,Palencia,0,143,sin dedicación
49112,Manzanal de los Infantes,49,Zamora,240,120,sin dedicación
49111,Manzanal del Barco,49,Zamora,0,121,sin dedicación
37180,"Manzano, El",37,Salamanca,0,70,sin dedicación
24096,Maraña,24,León,0,112,sin dedicación
40903,Marazoleja,40,Segovia,0,98,sin dedicación
40118,Marazuela,40,Segovia,0,48,sin dedicación
34101,Marcilla de Campos,34,Palencia,0,51,sin dedicación
37181,Martiago,37,Salamanca,0,263,sin dedicación
37183,Martín de Yeltes,37,Salamanca,2076.67,407,parcial
40119,Martín Miguel,40,Segovia,0,211,sin dedicación
40120,Martín Muñoz de la Dehesa,40,Segovia,0,227,sin dedicación
40121,Martín Muñoz de las Posadas,40,Segovia,0,284,sin dedicación
37182,Martinamor,37,Salamanca,0,79,sin dedicación
5122,Martínez,5,Ávila,0,113,sin dedicación
40122,Marugán,40,Segovia,16044.67,606,parcial
47081,Marzales,47,Valladolid,0,43,sin dedicación
37184,Masueco,37,Salamanca,360,285,sin dedicación
40124,Mata de Cuéllar,40,Segovia,0,253,sin dedicación
37186,"Mata de Ledesma, La",37,Salamanca,0,92,sin dedicación
40123,Matabuena,40,Segovia,0,135,sin dedicación
24097,Matadeón de los Oteros,24,León,295.8,223,sin dedicación
42110,Matalebreras,42,Soria,0,67,sin dedicación
24098,Matallana de Torío,24,León,0,1270,sin dedicación
42111,Matamala de Almazán,42,Soria,0,283,sin dedicación
24099,Matanza,24,León,816,161,sin dedicación
47082,Matapozuelos,47,Valladolid,0,1033,sin dedicación
49113,Matilla de Arzón,49,Zamora,28,164,sin dedicación
47083,Matilla de los Caños,47,Valladolid,0,100,sin dedicación
37187,Matilla de los Caños del Río,37,Salamanca,0,623,sin dedicación
49114,Matilla la Seca,49,Zamora,500,42,sin dedicación
40125,"Matilla, La",40,Segovia,0,78,sin dedicación
37188,"Maya, La",37,Salamanca,0,163,sin dedicación
49115,Mayalde,49,Zamora,0,177,sin dedicación
47084,Mayorga,47,Valladolid,10308.33,1478,parcial
34102,Mazariegos,34,Palencia,0,212,sin dedicación
34103,Mazuecos de Valdeginate,34,Palencia,0,95,sin dedicación
9206,Mazuela,9,Burgos,0,55,sin dedicación
9208,Mecerreyes,9,Burgos,0,193,sin dedicación
5123,Mediana de Voltoya,5,Ávila,0,114,sin dedicación
47086,Medina de Rioseco,47,Valladolid,825,4606,sin dedicación
42113,Medinaceli,42,Soria,0,682,sin dedicación
5124,Medinilla,5,Ávila,0,91,sin dedicación
47087,Megeces,47,Valladolid,804,427,sin dedicación
47088,Melgar de Abajo,47,Valladolid,0,114,sin dedicación
47089,Melgar de Arriba,47,Valladolid,0,153,sin dedicación
9211,Melgar de Fernamental,9,Burgos,11412.38,1548,parcial
49116,Melgar de Tera,49,Zamora,0,366,sin dedicación
34104,Melgar de Yuso,34,Palencia,0,248,sin dedicación
40126,Melque de Cercos,40,Segovia,0,67,sin dedicación
40127,Membibre de la Hoz,40,Segovia,0,35,sin dedicación
37189,Membribe de la Sierra,37,Salamanca,0,112,sin dedicación
34106,Meneses de Campos,34,Palencia,0,121,sin dedicación
9213,Merindad de Cuesta-Urria,9,Burgos,330,291,sin dedicación
9214,Merindad de Montija,9,Burgos,11660.4,707,sin dedicación
9906,MERINDAD DE RÍO UBIERNA,9,Burgos,6660,1418,sin dedicación
9216,Merindad de Valdeporres,9,Burgos,0,412,sin dedicación
9217,Merindad de Valdivielso,9,Burgos,1450,380,sin dedicación
5126,Mesegar de Corneja,5,Ávila,0,57,sin dedicación
49117,Micereces de Tera,49,Zamora,0,435,sin dedicación
34107,Micieces de Ojeda,34,Palencia,0,74,sin dedicación
37190,Mieza,37,Salamanca,0,198,sin dedicación
40128,Migueláñez,40,Segovia,0,131,sin dedicación
37191,"Milano, El",37,Salamanca,0,101,sin dedicación
49118,Milles de la Polvorosa,49,Zamora,420,213,sin dedicación
5128,Mingorría,5,Ávila,0,373,sin dedicación
42115,Miño de Medinaceli,42,Soria,0,87,sin dedicación
42116,Miño de San Esteban,42,Soria,0,38,sin dedicación
37192,Miranda de Azán,37,Salamanca,0,440,sin dedicación
